,id,carat,clarity,color,cut,depth,table,x,y,z
37869,882225109,0.39,VVS1,G,Ideal,58.8,62.0,4.77,4.79,2.81
37870,225504304,0.38,VS1,F,Ideal,61.1,56.0,4.7,4.65,2.86
37871,269467504,0.39,VS1,E,Ideal,62.2,53.3,4.68,4.7,2.92
37872,230726485,0.39,VS1,E,Ideal,62.3,54.4,4.66,4.69,2.91
37873,621779054,0.41,VS1,E,Ideal,61.6,54.0,4.77,4.8,2.95
37874,598482778,0.39,VS1,E,Ideal,62.7,53.6,4.67,4.69,2.93
37875,942946174,0.51,SI1,J,Ideal,61.5,56.0,5.14,5.17,3.17
37876,898119344,0.32,IF,E,Ideal,60.6,60.0,4.43,4.45,2.69
37877,943212829,0.51,SI2,G,Premium,59.9,60.0,5.14,5.07,3.06
37878,999330412,0.42,VS1,E,Very Good,62.9,57.0,4.75,4.79,3.0
37879,348833380,0.38,VS2,D,Very Good,63.1,55.0,4.6,4.59,2.9
37880,251654741,0.43,VS1,G,Ideal,61.6,55.1,4.85,4.89,3.0
37881,156565207,0.4,VS1,G,Very Good,63.4,56.0,4.72,4.68,2.98
37882,159516969,0.4,VS1,E,Ideal,61.2,55.0,4.79,4.76,2.92
37883,187189003,0.48,SI2,E,Premium,62.9,60.0,4.93,4.9,3.09
37884,712850980,0.3,VVS1,E,Very Good,61.8,56.0,4.29,4.32,2.66
37885,927982677,0.46,VVS2,I,Ideal,61.4,57.0,4.96,5.0,3.06
37886,835166476,0.42,VS1,D,Ideal,61.4,55.0,4.8,4.9,2.98
37887,196784338,0.5,SI2,G,Premium,61.9,58.0,5.12,5.09,3.16
37888,386871116,0.47,VS2,H,Ideal,62.0,54.0,4.99,5.01,3.1
37889,237937975,0.33,VS1,D,Ideal,61.3,55.0,4.46,4.48,2.74
37890,349912898,0.36,IF,G,Ideal,62.0,57.0,4.54,4.58,2.82
37891,479168304,0.37,VS1,D,Premium,61.9,58.0,4.62,4.56,2.84
37892,496691148,0.46,SI1,F,Very Good,63.1,56.0,4.9,4.87,3.08
37893,387559597,0.41,VS1,F,Ideal,62.1,56.0,4.77,4.8,2.97
37894,837745093,0.41,VVS2,G,Very Good,62.9,56.0,4.7,4.74,2.97
37895,809326758,0.41,VS2,D,Ideal,61.6,55.0,4.74,4.77,2.93
37896,338840205,0.41,VS2,D,Ideal,62.4,54.0,4.74,4.78,2.97
37897,805880287,0.41,VVS2,G,Ideal,61.8,56.0,4.74,4.78,2.94
37898,286693377,0.41,VS1,F,Ideal,61.9,55.0,4.76,4.8,2.96
37899,697188958,0.41,VS2,D,Ideal,62.2,57.0,4.72,4.76,2.95
37900,597182164,0.41,VVS2,G,Ideal,62.5,55.0,4.75,4.76,2.97
37901,761420993,0.41,VS2,D,Ideal,61.7,56.0,4.78,4.81,2.96
37902,308250994,0.41,VS1,F,Ideal,61.8,56.0,4.75,4.79,2.95
37903,622628255,0.41,VS1,F,Ideal,61.3,55.0,4.79,4.83,2.95
37904,461524956,0.41,VS1,F,Premium,62.7,58.0,4.74,4.77,2.98
37905,755041088,0.41,VVS2,G,Ideal,61.0,57.0,4.78,4.8,2.92
37906,881644246,0.41,VS2,D,Ideal,61.9,56.0,4.77,4.8,2.96
37907,414968504,0.41,VS1,E,Ideal,61.4,55.0,4.8,4.84,2.96
37908,877058758,0.41,VS1,F,Ideal,62.1,56.0,4.74,4.76,2.95
37909,807769048,0.41,VS1,F,Ideal,60.8,56.0,4.76,4.79,2.92
37910,167379261,0.41,VS1,F,Ideal,62.0,55.0,4.77,4.81,2.97
37911,995688572,0.41,IF,I,Ideal,62.6,57.0,4.74,4.78,2.98
37912,805403384,0.41,VVS2,G,Very Good,61.6,56.0,4.76,4.78,2.94
37913,714107450,0.41,VS1,F,Very Good,60.7,56.0,4.77,4.82,2.91
37914,731171959,0.41,VS2,D,Premium,62.4,60.0,4.71,4.75,2.95
37915,799186819,0.41,VS2,D,Ideal,62.4,55.0,4.76,4.79,2.98
37916,775048519,0.41,VS1,F,Ideal,61.9,57.0,4.73,4.77,2.94
37917,637273158,0.41,VS2,D,Ideal,62.2,54.0,4.77,4.81,2.98
37918,589359088,0.41,VS1,F,Premium,62.6,58.0,4.74,4.75,2.97
37919,316449952,0.41,VS1,F,Ideal,60.6,57.0,4.79,4.84,2.92
37920,746583734,0.41,VS1,F,Ideal,62.3,55.0,4.77,4.79,2.98
37921,512422720,0.23,VVS1,E,Very Good,63.3,57.0,3.88,3.95,2.48
37922,608329320,0.23,VVS1,E,Very Good,59.3,62.0,3.99,4.0,2.37
37923,703764825,0.23,VVS1,E,Very Good,61.0,58.0,3.99,4.01,2.44
37924,939088112,0.23,VVS1,D,Very Good,61.7,59.0,3.94,3.97,2.44
37925,579827245,0.23,IF,F,Very Good,61.0,62.0,3.95,3.99,2.42
37926,436592492,0.32,VS2,I,Ideal,60.6,56.0,4.42,4.46,2.69
37927,794201502,0.23,VVS2,E,Good,63.4,61.0,3.85,3.91,2.46
37928,519540213,0.3,SI2,H,Good,63.9,57.0,4.27,4.24,2.72
37929,997350815,0.3,SI2,H,Very Good,63.2,55.0,4.29,4.26,2.7
37930,300045179,0.3,SI2,H,Premium,61.9,60.0,4.29,4.27,2.65
37931,274190546,0.24,VS2,D,Premium,61.4,55.0,4.05,3.99,2.47
37932,156344683,0.26,VVS2,H,Very Good,62.5,56.0,4.07,4.09,2.55
37933,658654812,0.26,VVS2,H,Very Good,60.5,56.0,4.13,4.16,2.51
37934,614209161,0.26,VVS2,G,Very Good,62.3,56.0,4.07,4.09,2.54
37935,601066208,0.26,VVS2,G,Very Good,62.6,56.0,4.1,4.13,2.57
37936,638203523,0.26,VVS2,G,Very Good,62.5,55.0,4.1,4.12,2.57
37937,362191859,0.26,VVS2,G,Very Good,62.2,56.0,4.09,4.12,2.55
37938,235643886,0.3,VS2,H,Ideal,62.5,53.2,4.29,4.34,2.69
37939,662146602,0.3,VS2,H,Ideal,61.9,54.6,4.27,4.33,2.67
37940,749057783,0.3,VS1,I,Ideal,62.2,53.9,4.29,4.33,2.68
37941,999586993,0.24,SI1,E,Ideal,62.5,56.0,4.01,3.99,2.5
37942,724969631,0.27,VVS2,H,Premium,60.7,59.0,4.19,4.21,2.55
37943,335596498,0.27,VVS2,H,Very Good,62.1,57.0,4.1,4.15,2.56
37944,331172336,0.33,VS2,H,Very Good,58.8,62.0,4.49,4.53,2.65
37945,379487728,0.36,SI1,I,Good,63.1,57.0,4.51,4.55,2.86
37946,504533424,0.36,SI1,I,Premium,60.4,60.0,4.58,4.62,2.78
37947,617536978,0.32,SI1,E,Very Good,62.0,60.0,4.38,4.43,2.73
37948,784746264,0.28,VS2,E,Very Good,63.0,59.0,4.11,4.15,2.6
37949,307466472,0.28,VS2,E,Very Good,60.4,59.0,4.22,4.26,2.56
37950,939263474,0.28,VS2,E,Very Good,62.7,58.0,4.15,4.18,2.61
37951,801100400,0.41,VS1,F,Premium,61.1,58.0,4.74,4.78,2.91
37952,870749488,0.41,VVS2,G,Premium,61.6,58.0,4.74,4.8,2.94
37953,461405615,0.41,VS1,F,Ideal,61.3,57.0,4.77,4.79,2.93
37954,637199913,0.41,VS1,F,Very Good,58.6,61.0,4.83,4.87,2.84
37955,657726719,0.41,VVS2,G,Ideal,61.3,56.0,4.77,4.79,2.93
37956,719422941,0.41,VVS2,G,Ideal,62.2,56.0,4.75,4.8,2.97
37957,936507770,0.41,VS2,D,Ideal,61.5,57.0,4.77,4.79,2.94
37958,541464318,0.41,VS1,F,Ideal,62.6,55.0,4.75,4.77,2.98
37959,156817240,0.41,VVS2,G,Premium,61.4,58.0,4.75,4.8,2.93
37960,891660781,0.41,VVS2,G,Ideal,61.1,55.0,4.8,4.83,2.94
37961,944290382,0.41,VS1,F,Ideal,62.0,57.0,4.73,4.76,2.94
37962,411848163,0.41,VS1,F,Ideal,62.5,57.0,4.75,4.76,2.97
37963,921953239,0.41,VS1,F,Premium,62.4,60.0,4.71,4.77,2.96
37964,994989370,0.41,VS1,F,Ideal,62.0,56.0,4.77,4.81,2.97
37965,612758691,0.41,VS2,D,Very Good,62.8,55.0,4.7,4.73,2.96
37966,174950249,0.41,VS1,F,Ideal,60.8,57.0,4.77,4.8,2.91
37967,150642443,0.41,VS1,F,Very Good,60.8,58.0,4.76,4.82,2.91
37968,528094535,0.41,VVS2,G,Ideal,60.4,56.0,4.8,4.83,2.91
37969,224121048,0.41,VVS2,G,Ideal,61.3,56.0,4.76,4.77,2.92
37970,587168026,0.41,VS1,F,Ideal,62.7,55.0,4.74,4.77,2.98
37971,916120599,0.41,VS1,F,Very Good,61.2,57.0,4.77,4.8,2.93
37972,182120103,0.41,VS1,E,Ideal,61.5,56.0,4.77,4.79,2.94
37973,659144193,0.41,VS1,F,Premium,59.9,58.0,4.81,4.84,2.89
37974,231456726,0.33,VS1,D,Ideal,61.7,55.0,4.48,4.5,2.77
37975,240294472,0.4,VS2,G,Good,63.8,59.0,4.64,4.57,2.94
37976,966615095,0.4,VS1,H,Very Good,63.4,58.0,4.74,4.66,2.98
37977,378313479,0.32,VS1,E,Premium,62.0,58.0,4.35,4.29,2.68
37978,280684999,0.4,VVS1,G,Very Good,60.6,58.0,4.69,4.78,2.87
37979,626332540,0.51,VS2,J,Very Good,58.0,62.0,5.24,5.27,3.05
37980,810729599,0.51,VS2,J,Very Good,61.6,58.0,5.09,5.14,3.15
37981,438208009,0.51,SI1,H,Very Good,61.2,55.0,5.19,5.21,3.18
37982,829873946,0.39,VS1,G,Ideal,62.0,55.0,4.66,4.71,2.9
37983,695341716,0.39,VS1,G,Ideal,62.6,55.0,4.66,4.69,2.93
37984,296689043,0.38,VVS2,E,Ideal,59.9,61.0,4.71,4.74,2.83
37985,758312528,0.32,VVS2,D,Ideal,60.9,57.0,4.39,4.45,2.7
37986,960961117,0.39,VVS1,G,Ideal,61.8,54.4,4.69,4.73,2.92
37987,891967198,0.39,VVS1,G,Ideal,62.1,54.7,4.64,4.72,2.91
37988,506780127,0.39,VVS1,G,Ideal,62.4,53.6,4.65,4.7,2.92
37989,808286653,0.5,SI1,I,Ideal,61.5,54.0,5.13,5.15,3.16
37990,955756946,0.32,VVS2,F,Ideal,61.9,57.0,4.39,4.36,2.71
37991,244655862,0.32,VVS2,F,Premium,61.8,60.0,4.41,4.36,2.71
37992,407115654,0.32,VVS2,F,Ideal,62.1,54.0,4.44,4.41,2.75
37993,918220903,0.32,VVS2,F,Ideal,61.2,57.0,4.43,4.4,2.7
37994,464750788,0.32,VVS2,F,Ideal,62.0,55.0,4.41,4.39,2.73
37995,605117450,0.43,VVS2,H,Ideal,62.3,55.0,4.85,4.82,3.01
37996,932484426,0.43,VVS2,H,Ideal,61.3,56.0,4.9,4.86,2.99
37997,721790106,0.43,VS1,G,Ideal,61.9,55.0,4.86,4.84,3.0
37998,940327938,0.43,VS1,G,Ideal,61.9,55.0,4.86,4.84,3.0
37999,212624388,0.43,VS1,G,Ideal,61.3,57.0,4.88,4.85,2.98
38000,795284575,0.43,VS1,G,Ideal,61.1,56.0,4.9,4.86,2.98
38001,920348598,0.43,VS1,G,Premium,60.9,57.0,4.91,4.88,2.98
38002,218149315,0.43,VS1,G,Premium,61.0,58.0,4.92,4.89,2.99
38003,981609629,0.43,VS1,G,Premium,62.2,59.0,4.84,4.81,3.0
38004,426028515,0.43,VS1,G,Ideal,62.3,56.0,4.85,4.82,3.01
38005,936991539,0.43,VS1,G,Premium,61.8,59.0,4.88,4.83,3.0
38006,224746370,0.43,VS1,F,Very Good,63.4,57.0,4.8,4.76,3.03
38007,706938556,0.32,VVS1,G,Ideal,61.8,56.0,4.41,4.39,2.72
38008,867234875,0.4,VVS2,F,Premium,59.4,59.0,4.85,4.78,2.86
38009,253963339,0.42,SI1,H,Premium,60.5,58.0,4.85,4.83,2.93
38010,930462584,0.38,VVS2,D,Premium,60.8,55.0,4.71,4.67,2.85
38011,894934754,0.31,VVS2,D,Very Good,60.5,56.0,4.38,4.41,2.66
38012,913624608,0.42,VS1,D,Very Good,60.6,58.0,4.87,4.9,2.96
38013,483406811,0.44,VS2,D,Good,63.6,56.0,4.81,4.84,3.07
38014,905652512,0.5,SI2,G,Good,63.8,57.0,4.98,5.02,3.19
38015,388651465,0.6,SI2,I,Ideal,61.8,55.0,5.44,5.46,3.37
38016,800802970,0.39,VVS2,I,Premium,63.0,56.0,4.68,4.62,2.93
38017,316188506,0.39,VS1,H,Premium,61.7,57.0,4.68,4.65,2.88
38018,154138814,0.39,VS2,G,Premium,62.3,59.0,4.69,4.65,2.91
38019,176442559,0.39,VS2,G,Premium,60.4,61.0,4.7,4.67,2.83
38020,552530898,0.39,VS2,G,Premium,61.2,60.0,4.73,4.68,2.88
38021,216811407,0.39,VS2,G,Very Good,63.3,57.0,4.65,4.61,2.93
38022,220114189,0.39,VS2,G,Very Good,63.4,57.0,4.67,4.63,2.95
38023,636164934,0.39,VS2,G,Premium,62.4,56.0,4.68,4.64,2.91
38024,665245147,0.39,VS2,G,Premium,60.9,59.0,4.74,4.69,2.87
38025,710508132,0.5,SI2,E,Very Good,58.0,63.0,5.22,5.19,3.02
38026,899810825,0.33,IF,H,Premium,61.7,59.0,4.45,4.43,2.74
38027,246718473,0.32,IF,F,Ideal,62.2,55.0,4.38,4.4,2.73
38028,245809919,0.4,VVS2,D,Ideal,62.5,55.0,4.73,4.77,2.97
38029,100287711,0.4,VVS2,D,Very Good,62.2,62.0,4.68,4.71,2.92
38030,107761130,0.38,VVS2,F,Ideal,61.3,56.2,4.69,4.71,2.88
38031,414551177,0.38,VVS2,F,Ideal,62.1,54.6,4.65,4.69,2.9
38032,169063728,0.38,VVS2,F,Ideal,61.7,55.4,4.66,4.68,2.88
38033,890256437,0.38,VVS2,F,Ideal,62.0,54.1,4.66,4.68,2.9
38034,466826226,0.32,VVS2,E,Ideal,61.3,55.0,4.41,4.43,2.71
38035,212342222,0.32,VVS2,E,Ideal,61.5,56.0,4.41,4.44,2.72
38036,551574136,0.4,VS2,G,Ideal,61.0,57.0,4.74,4.77,2.9
38037,865877482,0.3,VVS2,D,Very Good,63.5,58.0,4.31,4.23,2.71
38038,981453237,0.33,IF,H,Premium,62.9,58.0,4.43,4.38,2.77
38039,742608245,0.39,VS1,F,Premium,62.0,56.0,4.72,4.64,2.9
38040,768444318,0.37,VVS2,G,Premium,62.2,58.0,4.6,4.56,2.85
38041,830646938,0.35,VVS1,F,Fair,54.6,59.0,4.85,4.79,2.63
38042,391173632,0.35,VVS2,D,Fair,53.2,62.0,4.87,4.8,2.57
38043,183849701,0.55,SI2,H,Premium,59.8,59.0,5.33,5.3,3.18
38044,604315355,0.5,SI2,G,Ideal,61.2,56.0,5.13,5.17,3.15
38045,125169865,0.35,VS1,F,Ideal,62.4,57.0,4.52,4.49,2.81
38046,204936339,0.41,VVS1,H,Ideal,61.5,55.0,4.81,4.79,2.95
38047,618306893,0.39,VS2,F,Very Good,63.3,55.0,4.66,4.63,2.94
38048,742551269,0.49,SI2,H,Premium,59.9,59.0,5.17,5.12,3.08
38049,912847238,0.31,VS1,D,Premium,59.7,58.0,4.45,4.4,2.64
38050,501347088,0.49,SI2,E,Premium,60.9,57.0,5.11,5.07,3.1
38051,641805974,0.31,VVS1,E,Premium,62.0,59.0,4.34,4.3,2.68
38052,927907135,0.31,VVS1,E,Premium,61.8,59.0,4.33,4.31,2.67
38053,720746779,0.4,VVS2,F,Very Good,60.5,57.0,4.76,4.79,2.89
38054,983499401,0.34,VVS1,E,Fair,54.0,56.0,4.8,4.76,2.58
38055,980770186,0.4,VVS2,F,Ideal,62.2,55.0,4.75,4.77,2.96
38056,629969703,0.45,VS1,F,Good,59.0,62.0,5.02,5.04,2.97
38057,751277012,0.57,SI2,D,Premium,61.3,59.0,5.32,5.28,3.25
38058,240946141,0.54,SI2,F,Premium,61.2,60.0,5.26,5.16,3.19
38059,259521812,0.41,VVS2,E,Ideal,62.5,57.0,4.71,4.76,2.96
38060,830636928,0.38,VVS2,E,Ideal,62.5,53.0,4.62,4.66,2.9
38061,497891916,0.38,VS2,D,Ideal,61.8,56.0,4.65,4.67,2.88
38062,666983957,0.38,VS1,F,Ideal,61.1,56.0,4.69,4.71,2.87
38063,234911593,0.3,IF,E,Ideal,61.1,57.0,4.31,4.33,2.64
38064,373179497,0.4,VVS1,G,Good,59.1,61.0,4.86,4.88,2.88
38065,949958559,0.36,VS1,F,Ideal,60.1,57.0,4.67,4.62,2.79
38066,538378980,0.3,VVS2,E,Premium,61.9,59.0,4.32,4.27,2.66
38067,880044101,0.3,VVS2,E,Ideal,61.9,57.0,4.31,4.28,2.66
38068,245994767,0.3,VVS2,E,Premium,61.3,59.0,4.32,4.3,2.64
38069,555689920,0.3,IF,F,Premium,61.6,58.0,4.35,4.32,2.67
38070,927628908,0.3,IF,F,Ideal,61.1,57.0,4.39,4.35,2.67
38071,901616458,0.3,VVS2,E,Premium,61.8,58.0,4.29,4.26,2.64
38072,832885923,0.3,VVS2,E,Premium,61.4,59.0,4.34,4.32,2.66
38073,692947838,0.3,VVS2,E,Ideal,60.2,57.0,4.4,4.37,2.64
38074,793435720,0.3,VVS2,E,Premium,61.5,60.0,4.31,4.28,2.64
38075,917978099,0.3,VVS2,E,Ideal,61.7,57.0,4.34,4.31,2.67
38076,417134428,0.36,VS1,F,Premium,60.7,58.0,4.62,4.57,2.79
38077,129617437,0.3,VVS2,E,Premium,60.8,60.0,4.31,4.27,2.61
38078,755232710,0.3,VVS2,E,Ideal,61.9,57.0,4.32,4.28,2.66
38079,241322827,0.3,VVS2,E,Ideal,61.8,56.0,4.33,4.31,2.67
38080,878362024,0.3,IF,F,Premium,60.7,58.0,4.37,4.33,2.64
38081,895135509,0.3,VVS2,E,Premium,61.4,60.0,4.28,4.25,2.62
38082,849983424,0.3,VVS2,E,Premium,61.4,58.0,4.28,4.25,2.62
38083,527246199,0.36,VS2,E,Ideal,61.2,56.0,4.63,4.59,2.82
38084,498165457,0.36,VS1,F,Ideal,61.9,56.0,4.59,4.56,2.83
38085,154088480,0.3,VVS2,E,Premium,60.1,59.0,4.37,4.32,2.61
38086,980967163,0.3,VVS2,E,Ideal,61.8,56.0,4.35,4.33,2.68
38087,742754093,0.3,IF,F,Ideal,62.0,56.0,4.34,4.3,2.68
38088,721337595,0.3,VVS2,E,Ideal,61.7,55.0,4.31,4.28,2.65
38089,330712230,0.3,VVS2,E,Ideal,61.6,57.0,4.32,4.29,2.65
38090,176603697,0.3,VVS2,E,Ideal,61.4,57.0,4.34,4.32,2.66
38091,289612074,0.36,VS2,E,Ideal,60.8,56.0,4.64,4.6,2.81
38092,119606045,0.36,VS2,E,Ideal,62.6,56.0,4.56,4.52,2.84
38093,962101874,0.36,VS2,E,Ideal,61.7,55.0,4.63,4.57,2.84
38094,421393483,0.45,VVS1,I,Premium,63.0,56.0,4.9,4.88,3.08
38095,347649920,0.42,VS2,F,Premium,60.1,61.0,4.88,4.84,2.92
38096,665780156,0.36,IF,H,Ideal,61.9,57.0,4.6,4.55,2.83
38097,793066794,0.36,VS2,E,Premium,59.3,59.0,4.68,4.6,2.75
38098,827400781,0.36,VS2,E,Ideal,61.9,56.0,4.59,4.56,2.83
38099,465570821,0.36,VS2,E,Premium,59.8,62.0,4.61,4.56,2.74
38100,980801172,0.36,VS2,E,Premium,60.3,59.0,4.64,4.58,2.78
38101,444670999,0.36,VS2,E,Ideal,61.2,56.0,4.62,4.6,2.82
38102,939813811,0.36,VS2,E,Ideal,61.1,56.0,4.63,4.6,2.82
38103,265672054,0.36,VS2,E,Ideal,61.9,56.0,4.56,4.55,2.82
38104,682567847,0.36,VS2,E,Premium,61.3,60.0,4.59,4.55,2.8
38105,902098029,0.36,VS2,E,Premium,62.1,59.0,4.59,4.55,2.84
38106,169799948,0.36,VS2,E,Premium,60.3,62.0,4.59,4.56,2.76
38107,562349934,0.36,VS2,E,Premium,62.3,58.0,4.55,4.51,2.82
38108,636460911,0.36,VS2,E,Premium,61.8,58.0,4.57,4.52,2.81
38109,734363990,0.36,VS2,E,Ideal,62.1,55.0,4.58,4.54,2.83
38110,636056146,0.36,VS2,E,Premium,61.3,60.0,4.59,4.54,2.8
38111,831736604,0.36,VS2,E,Ideal,62.8,55.0,4.56,4.49,2.84
38112,913142174,0.36,VS2,E,Ideal,62.8,56.0,4.54,4.51,2.84
38113,962123917,0.3,IF,H,Premium,60.4,60.0,4.34,4.3,2.61
38114,774122299,0.3,IF,H,Ideal,61.5,56.0,4.34,4.31,2.66
38115,322112598,0.3,IF,H,Ideal,60.8,56.0,4.37,4.35,2.65
38116,187347878,0.3,IF,H,Premium,62.9,58.0,4.29,4.26,2.69
38117,886358678,0.3,IF,H,Ideal,62.1,55.0,4.3,4.27,2.66
38118,740222376,0.3,IF,H,Ideal,61.8,55.0,4.31,4.3,2.66
38119,671205258,0.3,VVS1,G,Ideal,61.7,55.0,4.34,4.32,2.67
38120,609061968,0.3,VVS1,G,Premium,60.6,61.0,4.35,4.33,2.63
38121,265431068,0.3,VVS1,G,Premium,60.5,59.0,4.36,4.33,2.63
38122,204458034,0.3,VVS1,G,Premium,60.7,59.0,4.37,4.33,2.64
38123,132171911,0.3,VVS1,G,Premium,60.7,58.0,4.36,4.34,2.64
38124,183657526,0.3,VVS1,G,Ideal,62.0,55.0,4.34,4.31,2.68
38125,476072395,0.3,VVS1,G,Ideal,62.6,54.0,4.32,4.31,2.7
38126,447379640,0.3,VVS1,G,Ideal,62.3,54.0,4.33,4.31,2.69
38127,121102376,0.3,VVS1,G,Ideal,62.3,55.0,4.31,4.29,2.68
38128,959820346,0.3,VVS1,G,Ideal,61.7,57.0,4.32,4.3,2.66
38129,398455529,0.3,VVS1,G,Ideal,61.3,56.0,4.34,4.3,2.65
38130,387654545,0.3,VVS1,G,Premium,62.1,56.0,4.31,4.29,2.67
38131,737008693,0.3,VVS1,G,Very Good,63.4,56.0,4.31,4.27,2.72
38132,255566237,0.3,VVS1,G,Premium,61.9,59.0,4.31,4.28,2.66
38133,602576282,0.3,VVS1,G,Very Good,63.1,58.0,4.31,4.28,2.71
38134,106436577,0.3,VVS1,G,Premium,61.8,59.0,4.33,4.28,2.66
38135,223258024,0.3,VVS1,G,Ideal,62.2,57.0,4.31,4.27,2.67
38136,436283689,0.3,VVS1,G,Very Good,63.3,55.0,4.3,4.26,2.71
38137,616047117,0.3,VVS1,G,Premium,62.4,57.0,4.29,4.27,2.67
38138,605917263,0.3,VVS1,G,Premium,62.6,58.0,4.29,4.27,2.68
38139,451637607,0.3,VVS1,G,Premium,62.1,61.0,4.3,4.27,2.66
38140,947100936,0.3,VVS1,G,Premium,62.8,58.0,4.3,4.27,2.69
38141,357067902,0.3,VVS1,G,Ideal,62.6,54.0,4.28,4.25,2.67
38142,729729047,0.3,VVS1,G,Very Good,63.1,56.0,4.28,4.25,2.69
38143,431961056,0.3,VVS1,G,Premium,61.7,58.0,4.3,4.26,2.64
38144,802371456,0.3,VVS1,G,Ideal,62.9,57.0,4.3,4.26,2.69
38145,285924833,0.3,VVS1,G,Premium,62.7,59.0,4.27,4.22,2.66
38146,105925570,0.3,VVS1,G,Very Good,63.5,57.0,4.27,4.24,2.7
38147,218414377,0.3,VVS1,G,Very Good,63.5,57.0,4.27,4.23,2.7
38148,206308560,0.3,VVS1,G,Very Good,63.2,58.0,4.25,4.23,2.68
38149,769549577,0.5,VS1,I,Very Good,63.1,56.0,5.07,5.01,3.18
38150,988304872,0.54,SI2,I,Premium,61.2,60.0,5.22,5.2,3.19
38151,377610310,0.36,VS1,F,Premium,61.3,57.0,4.58,4.56,2.8
38152,433034353,0.45,VS2,I,Ideal,61.7,59.0,4.96,4.91,3.04
38153,523426550,0.75,I1,F,Good,64.0,59.0,5.78,5.62,3.66
38154,510038717,0.25,SI2,F,Fair,54.4,64.0,4.3,4.23,2.32
38155,384280699,0.36,VS2,E,Premium,62.0,58.0,4.56,4.54,2.82
38156,869318000,0.32,VVS2,D,Ideal,62.2,56.0,4.41,4.37,2.73
38157,559192932,0.32,VVS2,D,Ideal,61.7,55.0,4.42,4.39,2.72
38158,880625749,0.53,SI1,J,Very Good,62.7,54.0,5.17,5.23,3.26
38159,581177598,0.33,IF,F,Very Good,60.3,58.0,4.49,4.46,2.7
38160,912314756,0.34,VVS1,E,Ideal,62.0,56.0,4.48,4.52,2.79
38161,838097897,0.34,VVS1,E,Ideal,62.2,56.0,4.44,4.46,2.77
38162,389357699,0.34,VVS1,E,Ideal,62.3,56.0,4.45,4.48,2.78
38163,943442694,0.34,VVS1,E,Ideal,62.1,57.0,4.46,4.5,2.78
38164,551892107,0.34,VVS1,E,Ideal,61.9,56.0,4.47,4.51,2.78
38165,900143713,0.34,IF,G,Ideal,61.9,54.0,4.46,4.49,2.77
38166,956538006,0.34,IF,G,Ideal,61.7,55.0,4.48,4.5,2.77
38167,996257412,0.34,VVS1,E,Ideal,62.2,56.0,4.45,4.49,2.78
38168,258806326,0.34,IF,G,Ideal,60.1,57.0,4.54,4.58,2.74
38169,847673854,0.34,IF,G,Ideal,61.6,56.0,4.48,4.51,2.77
38170,701353894,0.34,VVS1,E,Very Good,61.7,58.0,4.43,4.48,2.75
38171,496482178,0.34,IF,G,Ideal,61.9,57.0,4.47,4.48,2.77
38172,526640220,0.34,IF,G,Premium,62.3,59.0,4.46,4.49,2.79
38173,212735623,0.42,VS1,E,Ideal,61.7,57.0,4.78,4.81,2.96
38174,679925502,0.7,I1,I,Fair,66.3,63.0,5.58,5.43,3.66
38175,383968579,0.32,VVS1,D,Very Good,61.6,54.0,4.4,4.43,2.72
38176,992453137,0.4,VVS2,F,Ideal,62.0,56.0,4.73,4.76,2.94
38177,426908111,0.53,SI2,H,Premium,62.5,60.0,5.16,5.18,3.23
38178,513174048,0.4,VVS2,F,Ideal,61.5,59.0,4.75,4.81,2.94
38179,280464040,0.41,SI1,D,Ideal,61.0,57.0,4.8,4.78,2.92
38180,263921897,0.41,SI1,D,Ideal,61.6,55.0,4.8,4.78,2.95
38181,537238315,0.41,SI1,D,Ideal,60.8,57.0,4.84,4.8,2.93
38182,482137483,0.41,SI1,D,Premium,59.6,59.0,4.85,4.82,2.88
38183,112461245,0.41,SI1,D,Ideal,60.3,57.0,4.86,4.82,2.92
38184,263802637,0.41,SI1,D,Premium,61.4,58.0,4.78,4.76,2.93
38185,139190960,0.41,SI1,D,Ideal,62.3,55.0,4.79,4.77,2.98
38186,341361628,0.41,SI1,D,Ideal,61.4,56.0,4.8,4.77,2.94
38187,437894908,0.41,SI1,D,Ideal,61.7,54.0,4.79,4.78,2.95
38188,625565010,0.41,SI1,D,Premium,61.0,59.0,4.78,4.76,2.91
38189,814435563,0.41,SI1,D,Ideal,62.7,56.0,4.78,4.73,2.98
38190,662093369,0.41,SI1,D,Premium,62.1,59.0,4.76,4.74,2.95
38191,591361813,0.41,SI1,D,Ideal,62.6,57.0,4.78,4.74,2.98
38192,187723055,0.41,SI1,D,Ideal,62.2,57.0,4.76,4.7,2.94
38193,786079781,0.41,SI1,D,Premium,62.9,58.0,4.75,4.7,2.97
38194,678856373,0.41,SI1,D,Very Good,63.1,59.0,4.71,4.7,2.97
38195,370910168,0.41,SI1,E,Very Good,63.2,56.0,4.74,4.72,2.99
38196,981623597,0.5,SI2,D,Very Good,63.1,56.0,5.05,4.96,3.16
38197,230594700,0.5,SI2,D,Good,58.5,64.0,5.2,5.12,3.02
38198,595169127,0.41,SI1,D,Premium,60.5,60.0,4.81,4.77,2.9
38199,870424737,0.5,SI2,F,Premium,62.3,59.0,5.1,5.04,3.16
38200,100597803,0.5,SI2,F,Ideal,61.6,57.0,5.14,5.08,3.15
38201,572676192,0.44,VVS1,H,Very Good,63.1,56.0,4.83,4.87,3.06
